origin_id,destination_id,origin,destination,origin_station,destination_station
29,36,PHIL,MONT,Pleasant Hill,Montgomery Street
29,37,PHIL,POWL,Pleasant Hill,Powell Street
29,38,PHIL,CIVC,Pleasant Hill,Civic Center
29,39,PHIL,16TH,Pleasant Hill,16th Street Mission
29,40,PHIL,24TH,Pleasant Hill,24th Street Mission
29,41,PHIL,GLEN,Pleasant Hill,Glen Park
29,42,PHIL,BALB,Pleasant Hill,Balboa Park
29,43,PHIL,DALY,Pleasant Hill,Daly City
29,44,PHIL,OAKL,Pleasant Hill,Oakland City Center/12th St
29,45,PHIL,WARM,Pleasant Hill,Warm Springs/South Fremont
29,46,PHIL,MLPT,Pleasant Hill,Milpitas
29,47,PHIL,BERY,Pleasant Hill,Berryessa/North San Jose
29,48,PHIL,PCTR,Pleasant Hill,Pittsburg Center
29,49,PHIL,ANTC,Pleasant Hill,Antioch
30,0,WCRK,SSAN,Walnut Creek,South San Francisco
30,1,WCRK,SBRN,Walnut Creek,San Bruno
30,2,WCRK,SFIA,Walnut Creek,San Francisco International Airport
30,3,WCRK,MLBR,Walnut Creek,Millbrae
30,4,WCRK,WDUB,Walnut Creek,West Dublin/Pleasanton
30,5,WCRK,RICH,Walnut Creek,Richmond
30,6,WCRK,DELN,Walnut Creek,Del Norte
30,7,WCRK,PLZA,Walnut Creek,El Cerrito Plaza
30,8,WCRK,NBRK,Walnut Creek,North Berkeley
30,9,WCRK,DBRK,Walnut Creek,Downtown Berkeley
30,10,WCRK,ASHB,Walnut Creek,Ashby
30,11,WCRK,MCAR,Walnut Creek,MacArthur
30,12,WCRK,19TH,Walnut Creek,19th Street Oakland
30,13,WCRK,12TH,Walnut Creek,12th Street Oakland
30,14,WCRK,LAKE,Walnut Creek,Lake Merritt
30,15,WCRK,FTVL,Walnut Creek,Fruitvale
30,16,WCRK,COLS,Walnut Creek,Coliseum
30,17,WCRK,SANL,Walnut Creek,San Leandro
30,18,WCRK,BAYF,Walnut Creek,Bay Fair
30,19,WCRK,HAYW,Walnut Creek,Hayward
30,20,WCRK,SHAY,Walnut Creek,South Hayward
30,21,WCRK,UCTY,Walnut Creek,Union City
30,22,WCRK,FRMT,Walnut Creek,Fremont
30,23,WCRK,CAST,Walnut Creek,Castro Valley
30,24,WCRK,DUBL,Walnut Creek,Dublin/Pleasanton
30,25,WCRK,PITT,Walnut Creek,Pittsburg/Bay Point
30,26,WCRK,NCON,Walnut Creek,North Concord/Martinez
30,27,WCRK,COLM,Walnut Creek,Colma
30,28,WCRK,CONC,Walnut Creek,Concord
30,29,WCRK,PHIL,Walnut Creek,Pleasant Hill
30,30,WCRK,WCRK,Walnut Creek,Walnut Creek
30,31,WCRK,LAFY,Walnut Creek,Lafayette
30,32,WCRK,ORIN,Walnut Creek,Orinda
30,33,WCRK,ROCK,Walnut Creek,Rockridge
30,34,WCRK,WOAK,Walnut Creek,West Oakland
30,35,WCRK,EMBR,Walnut Creek,Embarcadero
30,36,WCRK,MONT,Walnut Creek,Montgomery Street
30,37,WCRK,POWL,Walnut Creek,Powell Street
30,38,WCRK,CIVC,Walnut Creek,Civic Center
30,39,WCRK,16TH,Walnut Creek,16th Street Mission
30,40,WCRK,24TH,Walnut Creek,24th Street Mission
30,41,WCRK,GLEN,Walnut Creek,Glen Park
30,42,WCRK,BALB,Walnut Creek,Balboa Park
30,43,WCRK,DALY,Walnut Creek,Daly City
30,44,WCRK,OAKL,Walnut Creek,Oakland City Center/12th St
30,45,WCRK,WARM,Walnut Creek,Warm Springs/South Fremont
30,46,WCRK,MLPT,Walnut Creek,Milpitas
30,47,WCRK,BERY,Walnut Creek,Berryessa/North San Jose
30,48,WCRK,PCTR,Walnut Creek,Pittsburg Center
30,49,WCRK,ANTC,Walnut Creek,Antioch
31,0,LAFY,SSAN,Lafayette,South San Francisco
31,1,LAFY,SBRN,Lafayette,San Bruno
31,2,LAFY,SFIA,Lafayette,San Francisco International Airport
31,3,LAFY,MLBR,Lafayette,Millbrae
31,4,LAFY,WDUB,Lafayette,West Dublin/Pleasanton
31,5,LAFY,RICH,Lafayette,Richmond
31,6,LAFY,DELN,Lafayette,Del Norte
31,7,LAFY,PLZA,Lafayette,El Cerrito Plaza
31,8,LAFY,NBRK,Lafayette,North Berkeley
31,9,LAFY,DBRK,Lafayette,Downtown Berkeley
31,10,LAFY,ASHB,Lafayette,Ashby
31,11,LAFY,MCAR,Lafayette,MacArthur
31,12,LAFY,19TH,Lafayette,19th Street Oakland
31,13,LAFY,12TH,Lafayette,12th Street Oakland
31,14,LAFY,LAKE,Lafayette,Lake Merritt
31,15,LAFY,FTVL,Lafayette,Fruitvale
31,16,LAFY,COLS,Lafayette,Coliseum
31,17,LAFY,SANL,Lafayette,San Leandro
31,18,LAFY,BAYF,Lafayette,Bay Fair
31,19,LAFY,HAYW,Lafayette,Hayward
31,20,LAFY,SHAY,Lafayette,South Hayward
31,21,LAFY,UCTY,Lafayette,Union City
31,22,LAFY,FRMT,Lafayette,Fremont
31,23,LAFY,CAST,Lafayette,Castro Valley
31,24,LAFY,DUBL,Lafayette,Dublin/Pleasanton
31,25,LAFY,PITT,Lafayette,Pittsburg/Bay Point
31,26,LAFY,NCON,Lafayette,North Concord/Martinez
31,27,LAFY,COLM,Lafayette,Colma
31,28,LAFY,CONC,Lafayette,Concord
31,29,LAFY,PHIL,Lafayette,Pleasant Hill
31,30,LAFY,WCRK,Lafayette,Walnut Creek
31,31,LAFY,LAFY,Lafayette,Lafayette
31,32,LAFY,ORIN,Lafayette,Orinda
31,33,LAFY,ROCK,Lafayette,Rockridge
31,34,LAFY,WOAK,Lafayette,West Oakland
31,35,LAFY,EMBR,Lafayette,Embarcadero
31,36,LAFY,MONT,Lafayette,Montgomery Street
31,37,LAFY,POWL,Lafayette,Powell Street
31,38,LAFY,CIVC,Lafayette,Civic Center
31,39,LAFY,16TH,Lafayette,16th Street Mission
31,40,LAFY,24TH,Lafayette,24th Street Mission
31,41,LAFY,GLEN,Lafayette,Glen Park
31,42,LAFY,BALB,Lafayette,Balboa Park
31,43,LAFY,DALY,Lafayette,Daly City
31,44,LAFY,OAKL,Lafayette,Oakland City Center/12th St
31,45,LAFY,WARM,Lafayette,Warm Springs/South Fremont
31,46,LAFY,MLPT,Lafayette,Milpitas
31,47,LAFY,BERY,Lafayette,Berryessa/North San Jose
31,48,LAFY,PCTR,Lafayette,Pittsburg Center
31,49,LAFY,ANTC,Lafayette,Antioch
32,0,ORIN,SSAN,Orinda,South San Francisco
32,1,ORIN,SBRN,Orinda,San Bruno
32,2,ORIN,SFIA,Orinda,San Francisco International Airport
32,3,ORIN,MLBR,Orinda,Millbrae
32,4,ORIN,WDUB,Orinda,West Dublin/Pleasanton
32,5,ORIN,RICH,Orinda,Richmond
32,6,ORIN,DELN,Orinda,Del Norte
32,7,ORIN,PLZA,Orinda,El Cerrito Plaza
32,8,ORIN,NBRK,Orinda,North Berkeley
32,9,ORIN,DBRK,Orinda,Downtown Berkeley
32,10,ORIN,ASHB,Orinda,Ashby
32,11,ORIN,MCAR,Orinda,MacArthur
32,12,ORIN,19TH,Orinda,19th Street Oakland
32,13,ORIN,12TH,Orinda,12th Street Oakland
32,14,ORIN,LAKE,Orinda,Lake Merritt
32,15,ORIN,FTVL,Orinda,Fruitvale
32,16,ORIN,COLS,Orinda,Coliseum
32,17,ORIN,SANL,Orinda,San Leandro
32,18,ORIN,BAYF,Orinda,Bay Fair
32,19,ORIN,HAYW,Orinda,Hayward
32,20,ORIN,SHAY,Orinda,South Hayward
32,21,ORIN,UCTY,Orinda,Union City
32,22,ORIN,FRMT,Orinda,Fremont
32,23,ORIN,CAST,Orinda,Castro Valley
32,24,ORIN,DUBL,Orinda,Dublin/Pleasanton
32,25,ORIN,PITT,Orinda,Pittsburg/Bay Point
32,26,ORIN,NCON,Orinda,North Concord/Martinez
32,27,ORIN,COLM,Orinda,Colma
32,28,ORIN,CONC,Orinda,Concord
32,29,ORIN,PHIL,Orinda,Pleasant Hill
32,30,ORIN,WCRK,Orinda,Walnut Creek
32,31,ORIN,LAFY,Orinda,Lafayette
32,32,ORIN,ORIN,Orinda,Orinda
32,33,ORIN,ROCK,Orinda,Rockridge
32,34,ORIN,WOAK,Orinda,West Oakland
32,35,ORIN,EMBR,Orinda,Embarcadero
32,36,ORIN,MONT,Orinda,Montgomery Street
32,37,ORIN,POWL,Orinda,Powell Street
32,38,ORIN,CIVC,Orinda,Civic Center
32,39,ORIN,16TH,Orinda,16th Street Mission
32,40,ORIN,24TH,Orinda,24th Street Mission
32,41,ORIN,GLEN,Orinda,Glen Park
32,42,ORIN,BALB,Orinda,Balboa Park
32,43,ORIN,DALY,Orinda,Daly City
32,44,ORIN,OAKL,Orinda,Oakland City Center/12th St
32,45,ORIN,WARM,Orinda,Warm Springs/South Fremont
32,46,ORIN,MLPT,Orinda,Milpitas
32,47,ORIN,BERY,Orinda,Berryessa/North San Jose
32,48,ORIN,PCTR,Orinda,Pittsburg Center
32,49,ORIN,ANTC,Orinda,Antioch
33,0,ROCK,SSAN,Rockridge,South San Francisco
33,1,ROCK,SBRN,Rockridge,San Bruno
33,2,ROCK,SFIA,Rockridge,San Francisco International Airport
33,3,ROCK,MLBR,Rockridge,Millbrae
33,4,ROCK,WDUB,Rockridge,West Dublin/Pleasanton
33,5,ROCK,RICH,Rockridge,Richmond
33,6,ROCK,DELN,Rockridge,Del Norte
33,7,ROCK,PLZA,Rockridge,El Cerrito Plaza
33,8,ROCK,NBRK,Rockridge,North Berkeley
33,9,ROCK,DBRK,Rockridge,Downtown Berkeley
33,10,ROCK,ASHB,Rockridge,Ashby
33,11,ROCK,MCAR,Rockridge,MacArthur
33,12,ROCK,19TH,Rockridge,19th Street Oakland
33,13,ROCK,12TH,Rockridge,12th Street Oakland
33,14,ROCK,LAKE,Rockridge,Lake Merritt
33,15,ROCK,FTVL,Rockridge,Fruitvale
33,16,ROCK,COLS,Rockridge,Coliseum
33,17,ROCK,SANL,Rockridge,San Leandro
33,18,ROCK,BAYF,Rockridge,Bay Fair
33,19,ROCK,HAYW,Rockridge,Hayward
33,20,ROCK,SHAY,Rockridge,South Hayward
33,21,ROCK,UCTY,Rockridge,Union City
33,22,ROCK,FRMT,Rockridge,Fremont
33,23,ROCK,CAST,Rockridge,Castro Valley
33,24,ROCK,DUBL,Rockridge,Dublin/Pleasanton
33,25,ROCK,PITT,Rockridge,Pittsburg/Bay Point
33,26,ROCK,NCON,Rockridge,North Concord/Martinez
33,27,ROCK,COLM,Rockridge,Colma
33,28,ROCK,CONC,Rockridge,Concord
33,29,ROCK,PHIL,Rockridge,Pleasant Hill
33,30,ROCK,WCRK,Rockridge,Walnut Creek
33,31,ROCK,LAFY,Rockridge,Lafayette
33,32,ROCK,ORIN,Rockridge,Orinda
33,33,ROCK,ROCK,Rockridge,Rockridge
33,34,ROCK,WOAK,Rockridge,West Oakland
33,35,ROCK,EMBR,Rockridge,Embarcadero
33,36,ROCK,MONT,Rockridge,Montgomery Street
33,37,ROCK,POWL,Rockridge,Powell Street
33,38,ROCK,CIVC,Rockridge,Civic Center
33,39,ROCK,16TH,Rockridge,16th Street Mission
33,40,ROCK,24TH,Rockridge,24th Street Mission
33,41,ROCK,GLEN,Rockridge,Glen Park
33,42,ROCK,BALB,Rockridge,Balboa Park
33,43,ROCK,DALY,Rockridge,Daly City
33,44,ROCK,OAKL,Rockridge,Oakland City Center/12th St
33,45,ROCK,WARM,Rockridge,Warm Springs/South Fremont
33,46,ROCK,MLPT,Rockridge,Milpitas
33,47,ROCK,BERY,Rockridge,Berryessa/North San Jose
33,48,ROCK,PCTR,Rockridge,Pittsburg Center
33,49,ROCK,ANTC,Rockridge,Antioch
34,0,WOAK,SSAN,West Oakland,South San Francisco
34,1,WOAK,SBRN,West Oakland,San Bruno
34,2,WOAK,SFIA,West Oakland,San Francisco International Airport
34,3,WOAK,MLBR,West Oakland,Millbrae
34,4,WOAK,WDUB,West Oakland,West Dublin/Pleasanton
34,5,WOAK,RICH,West Oakland,Richmond
34,6,WOAK,DELN,West Oakland,Del Norte
34,7,WOAK,PLZA,West Oakland,El Cerrito Plaza
34,8,WOAK,NBRK,West Oakland,North Berkeley
34,9,WOAK,DBRK,West Oakland,Downtown Berkeley
34,10,WOAK,ASHB,West Oakland,Ashby
34,11,WOAK,MCAR,West Oakland,MacArthur
34,12,WOAK,19TH,West Oakland,19th Street Oakland
34,13,WOAK,12TH,West Oakland,12th Street Oakland
34,14,WOAK,LAKE,West Oakland,Lake Merritt
34,15,WOAK,FTVL,West Oakland,Fruitvale
34,16,WOAK,COLS,West Oakland,Coliseum
34,17,WOAK,SANL,West Oakland,San Leandro
34,18,WOAK,BAYF,West Oakland,Bay Fair
34,19,WOAK,HAYW,West Oakland,Hayward
34,20,WOAK,SHAY,West Oakland,South Hayward
34,21,WOAK,UCTY,West Oakland,Union City
34,22,WOAK,FRMT,West Oakland,Fremont
34,23,WOAK,CAST,West Oakland,Castro Valley
34,24,WOAK,DUBL,West Oakland,Dublin/Pleasanton
34,25,WOAK,PITT,West Oakland,Pittsburg/Bay Point
34,26,WOAK,NCON,West Oakland,North Concord/Martinez
34,27,WOAK,COLM,West Oakland,Colma
34,28,WOAK,CONC,West Oakland,Concord
34,29,WOAK,PHIL,West Oakland,Pleasant Hill
34,30,WOAK,WCRK,West Oakland,Walnut Creek
34,31,WOAK,LAFY,West Oakland,Lafayette
34,32,WOAK,ORIN,West Oakland,Orinda
34,33,WOAK,ROCK,West Oakland,Rockridge
34,34,WOAK,WOAK,West Oakland,West Oakland
34,35,WOAK,EMBR,West Oakland,Embarcadero
34,36,WOAK,MONT,West Oakland,Montgomery Street
34,37,WOAK,POWL,West Oakland,Powell Street
34,38,WOAK,CIVC,West Oakland,Civic Center
34,39,WOAK,16TH,West Oakland,16th Street Mission
34,40,WOAK,24TH,West Oakland,24th Street Mission
34,41,WOAK,GLEN,West Oakland,Glen Park
34,42,WOAK,BALB,West Oakland,Balboa Park
34,43,WOAK,DALY,West Oakland,Daly City
34,44,WOAK,OAKL,West Oakland,Oakland City Center/12th St
34,45,WOAK,WARM,West Oakland,Warm Springs/South Fremont
34,46,WOAK,MLPT,West Oakland,Milpitas
34,47,WOAK,BERY,West Oakland,Berryessa/North San Jose
34,48,WOAK,PCTR,West Oakland,Pittsburg Center
34,49,WOAK,ANTC,West Oakland,Antioch
35,0,EMBR,SSAN,Embarcadero,South San Francisco
35,1,EMBR,SBRN,Embarcadero,San Bruno
35,2,EMBR,SFIA,Embarcadero,San Francisco International Airport
35,3,EMBR,MLBR,Embarcadero,Millbrae
35,4,EMBR,WDUB,Embarcadero,West Dublin/Pleasanton
35,5,EMBR,RICH,Embarcadero,Richmond
35,6,EMBR,DELN,Embarcadero,Del Norte
35,7,EMBR,PLZA,Embarcadero,El Cerrito Plaza
35,8,EMBR,NBRK,Embarcadero,North Berkeley
35,9,EMBR,DBRK,Embarcadero,Downtown Berkeley
35,10,EMBR,ASHB,Embarcadero,Ashby
35,11,EMBR,MCAR,Embarcadero,MacArthur
35,12,EMBR,19TH,Embarcadero,19th Street Oakland
35,13,EMBR,12TH,Embarcadero,12th Street Oakland
35,14,EMBR,LAKE,Embarcadero,Lake Merritt
35,15,EMBR,FTVL,Embarcadero,Fruitvale
35,16,EMBR,COLS,Embarcadero,Coliseum
35,17,EMBR,SANL,Embarcadero,San Leandro
35,18,EMBR,BAYF,Embarcadero,Bay Fair
35,19,EMBR,HAYW,Embarcadero,Hayward
35,20,EMBR,SHAY,Embarcadero,South Hayward
35,21,EMBR,UCTY,Embarcadero,Union City
35,22,EMBR,FRMT,Embarcadero,Fremont
35,23,EMBR,CAST,Embarcadero,Castro Valley
35,24,EMBR,DUBL,Embarcadero,Dublin/Pleasanton
35,25,EMBR,PITT,Embarcadero,Pittsburg/Bay Point
35,26,EMBR,NCON,Embarcadero,North Concord/Martinez
35,27,EMBR,COLM,Embarcadero,Colma
35,28,EMBR,CONC,Embarcadero,Concord
35,29,EMBR,PHIL,Embarcadero,Pleasant Hill
35,30,EMBR,WCRK,Embarcadero,Walnut Creek
35,31,EMBR,LAFY,Embarcadero,Lafayette
35,32,EMBR,ORIN,Embarcadero,Orinda
35,33,EMBR,ROCK,Embarcadero,Rockridge
35,34,EMBR,WOAK,Embarcadero,West Oakland
35,35,EMBR,EMBR,Embarcadero,Embarcadero
35,36,EMBR,MONT,Embarcadero,Montgomery Street
35,37,EMBR,POWL,Embarcadero,Powell Street
35,38,EMBR,CIVC,Embarcadero,Civic Center
35,39,EMBR,16TH,Embarcadero,16th Street Mission
35,40,EMBR,24TH,Embarcadero,24th Street Mission
35,41,EMBR,GLEN,Embarcadero,Glen Park
35,42,EMBR,BALB,Embarcadero,Balboa Park
35,43,EMBR,DALY,Embarcadero,Daly City
35,44,EMBR,OAKL,Embarcadero,Oakland City Center/12th St
35,45,EMBR,WARM,Embarcadero,Warm Springs/South Fremont
35,46,EMBR,MLPT,Embarcadero,Milpitas
35,47,EMBR,BERY,Embarcadero,Berryessa/North San Jose
35,48,EMBR,PCTR,Embarcadero,Pittsburg Center
35,49,EMBR,ANTC,Embarcadero,Antioch
36,0,MONT,SSAN,Montgomery Street,South San Francisco
36,1,MONT,SBRN,Montgomery Street,San Bruno
36,2,MONT,SFIA,Montgomery Street,San Francisco International Airport
36,3,MONT,MLBR,Montgomery Street,Millbrae
36,4,MONT,WDUB,Montgomery Street,West Dublin/Pleasanton
36,5,MONT,RICH,Montgomery Street,Richmond
36,6,MONT,DELN,Montgomery Street,Del Norte
36,7,MONT,PLZA,Montgomery Street,El Cerrito Plaza
36,8,MONT,NBRK,Montgomery Street,North Berkeley
36,9,MONT,DBRK,Montgomery Street,Downtown Berkeley
36,10,MONT,ASHB,Montgomery Street,Ashby
36,11,MONT,MCAR,Montgomery Street,MacArthur
36,12,MONT,19TH,Montgomery Street,19th Street Oakland
36,13,MONT,12TH,Montgomery Street,12th Street Oakland
36,14,MONT,LAKE,Montgomery Street,Lake Merritt
36,15,MONT,FTVL,Montgomery Street,Fruitvale
36,16,MONT,COLS,Montgomery Street,Coliseum
36,17,MONT,SANL,Montgomery Street,San Leandro
36,18,MONT,BAYF,Montgomery Street,Bay Fair
36,19,MONT,HAYW,Montgomery Street,Hayward
36,20,MONT,SHAY,Montgomery Street,South Hayward
36,21,MONT,UCTY,Montgomery Street,Union City
36,22,MONT,FRMT,Montgomery Street,Fremont
36,23,MONT,CAST,Montgomery Street,Castro Valley
36,24,MONT,DUBL,Montgomery Street,Dublin/Pleasanton
36,25,MONT,PITT,Montgomery Street,Pittsburg/Bay Point
36,26,MONT,NCON,Montgomery Street,North Concord/Martinez
36,27,MONT,COLM,Montgomery Street,Colma
36,28,MONT,CONC,Montgomery Street,Concord
36,29,MONT,PHIL,Montgomery Street,Pleasant Hill
36,30,MONT,WCRK,Montgomery Street,Walnut Creek
36,31,MONT,LAFY,Montgomery Street,Lafayette
36,32,MONT,ORIN,Montgomery Street,Orinda
36,33,MONT,ROCK,Montgomery Street,Rockridge
36,34,MONT,WOAK,Montgomery Street,West Oakland
36,35,MONT,EMBR,Montgomery Street,Embarcadero
36,36,MONT,MONT,Montgomery Street,Montgomery Street
36,37,MONT,POWL,Montgomery Street,Powell Street
36,38,MONT,CIVC,Montgomery Street,Civic Center
36,39,MONT,16TH,Montgomery Street,16th Street Mission
36,40,MONT,24TH,Montgomery Street,24th Street Mission
36,41,MONT,GLEN,Montgomery Street,Glen Park
36,42,MONT,BALB,Montgomery Street,Balboa Park
36,43,MONT,DALY,Montgomery Street,Daly City
36,44,MONT,OAKL,Montgomery Street,Oakland City Center/12th St
36,45,MONT,WARM,Montgomery Street,Warm Springs/South Fremont
36,46,MONT,MLPT,Montgomery Street,Milpitas
36,47,MONT,BERY,Montgomery Street,Berryessa/North San Jose
36,48,MONT,PCTR,Montgomery Street,Pittsburg Center
36,49,MONT,ANTC,Montgomery Street,Antioch
37,0,POWL,SSAN,Powell Street,South San Francisco
37,1,POWL,SBRN,Powell Street,San Bruno
37,2,POWL,SFIA,Powell Street,San Francisco International Airport
37,3,POWL,MLBR,Powell Street,Millbrae
37,4,POWL,WDUB,Powell Street,West Dublin/Pleasanton
37,5,POWL,RICH,Powell Street,Richmond
37,6,POWL,DELN,Powell Street,Del Norte
37,7,POWL,PLZA,Powell Street,El Cerrito Plaza
37,8,POWL,NBRK,Powell Street,North Berkeley
37,9,POWL,DBRK,Powell Street,Downtown Berkeley
37,10,POWL,ASHB,Powell Street,Ashby
37,11,POWL,MCAR,Powell Street,MacArthur
37,12,POWL,19TH,Powell Street,19th Street Oakland
37,13,POWL,12TH,Powell Street,12th Street Oakland
37,14,POWL,LAKE,Powell Street,Lake Merritt
37,15,POWL,FTVL,Powell Street,Fruitvale
37,16,POWL,COLS,Powell Street,Coliseum
37,17,POWL,SANL,Powell Street,San Leandro
37,18,POWL,BAYF,Powell Street,Bay Fair
37,19,POWL,HAYW,Powell Street,Hayward
37,20,POWL,SHAY,Powell Street,South Hayward
37,21,POWL,UCTY,Powell Street,Union City
37,22,POWL,FRMT,Powell Street,Fremont
37,23,POWL,CAST,Powell Street,Castro Valley
37,24,POWL,DUBL,Powell Street,Dublin/Pleasanton
37,25,POWL,PITT,Powell Street,Pittsburg/Bay Point
37,26,POWL,NCON,Powell Street,North Concord/Martinez
37,27,POWL,COLM,Powell Street,Colma
37,28,POWL,CONC,Powell Street,Concord
37,29,POWL,PHIL,Powell Street,Pleasant Hill
37,30,POWL,WCRK,Powell Street,Walnut Creek
37,31,POWL,LAFY,Powell Street,Lafayette
37,32,POWL,ORIN,Powell Street,Orinda
37,33,POWL,ROCK,Powell Street,Rockridge
37,34,POWL,WOAK,Powell Street,West Oakland
37,35,POWL,EMBR,Powell Street,Embarcadero
37,36,POWL,MONT,Powell Street,Montgomery Street
37,37,POWL,POWL,Powell Street,Powell Street
37,38,POWL,CIVC,Powell Street,Civic Center
37,39,POWL,16TH,Powell Street,16th Street Mission
37,40,POWL,24TH,Powell Street,24th Street Mission
37,41,POWL,GLEN,Powell Street,Glen Park
37,42,POWL,BALB,Powell Street,Balboa Park
37,43,POWL,DALY,Powell Street,Daly City
37,44,POWL,OAKL,Powell Street,Oakland City Center/12th St
37,45,POWL,WARM,Powell Street,Warm Springs/South Fremont
37,46,POWL,MLPT,Powell Street,Milpitas
37,47,POWL,BERY,Powell Street,Berryessa/North San Jose
37,48,POWL,PCTR,Powell Street,Pittsburg Center
37,49,POWL,ANTC,Powell Street,Antioch
38,0,CIVC,SSAN,Civic Center,South San Francisco
38,1,CIVC,SBRN,Civic Center,San Bruno
38,2,CIVC,SFIA,Civic Center,San Francisco International Airport
38,3,CIVC,MLBR,Civic Center,Millbrae
38,4,CIVC,WDUB,Civic Center,West Dublin/Pleasanton
38,5,CIVC,RICH,Civic Center,Richmond
38,6,CIVC,DELN,Civic Center,Del Norte
38,7,CIVC,PLZA,Civic Center,El Cerrito Plaza
38,8,CIVC,NBRK,Civic Center,North Berkeley
38,9,CIVC,DBRK,Civic Center,Downtown Berkeley
38,10,CIVC,ASHB,Civic Center,Ashby
38,11,CIVC,MCAR,Civic Center,MacArthur
38,12,CIVC,19TH,Civic Center,19th Street Oakland
38,13,CIVC,12TH,Civic Center,12th Street Oakland
38,14,CIVC,LAKE,Civic Center,Lake Merritt
38,15,CIVC,FTVL,Civic Center,Fruitvale
38,16,CIVC,COLS,Civic Center,Coliseum
38,17,CIVC,SANL,Civic Center,San Leandro
38,18,CIVC,BAYF,Civic Center,Bay Fair
38,19,CIVC,HAYW,Civic Center,Hayward
38,20,CIVC,SHAY,Civic Center,South Hayward
38,21,CIVC,UCTY,Civic Center,Union City
38,22,CIVC,FRMT,Civic Center,Fremont
38,23,CIVC,CAST,Civic Center,Castro Valley
38,24,CIVC,DUBL,Civic Center,Dublin/Pleasanton
38,25,CIVC,PITT,Civic Center,Pittsburg/Bay Point
38,26,CIVC,NCON,Civic Center,North Concord/Martinez
38,27,CIVC,COLM,Civic Center,Colma
38,28,CIVC,CONC,Civic Center,Concord
38,29,CIVC,PHIL,Civic Center,Pleasant Hill
38,30,CIVC,WCRK,Civic Center,Walnut Creek
38,31,CIVC,LAFY,Civic Center,Lafayette
38,32,CIVC,ORIN,Civic Center,Orinda
38,33,CIVC,ROCK,Civic Center,Rockridge
38,34,CIVC,WOAK,Civic Center,West Oakland
38,35,CIVC,EMBR,Civic Center,Embarcadero
38,36,CIVC,MONT,Civic Center,Montgomery Street
38,37,CIVC,POWL,Civic Center,Powell Street
38,38,CIVC,CIVC,Civic Center,Civic Center
38,39,CIVC,16TH,Civic Center,16th Street Mission
38,40,CIVC,24TH,Civic Center,24th Street Mission
38,41,CIVC,GLEN,Civic Center,Glen Park
38,42,CIVC,BALB,Civic Center,Balboa Park
38,43,CIVC,DALY,Civic Center,Daly City
38,44,CIVC,OAKL,Civic Center,Oakland City Center/12th St
38,45,CIVC,WARM,Civic Center,Warm Springs/South Fremont
38,46,CIVC,MLPT,Civic Center,Milpitas
38,47,CIVC,BERY,Civic Center,Berryessa/North San Jose
38,48,CIVC,PCTR,Civic Center,Pittsburg Center
38,49,CIVC,ANTC,Civic Center,Antioch
39,0,16TH,SSAN,16th Street Mission,South San Francisco
39,1,16TH,SBRN,16th Street Mission,San Bruno
39,2,16TH,SFIA,16th Street Mission,San Francisco International Airport
39,3,16TH,MLBR,16th Street Mission,Millbrae
39,4,16TH,WDUB,16th Street Mission,West Dublin/Pleasanton
39,5,16TH,RICH,16th Street Mission,Richmond
39,6,16TH,DELN,16th Street Mission,Del Norte
39,7,16TH,PLZA,16th Street Mission,El Cerrito Plaza
39,8,16TH,NBRK,16th Street Mission,North Berkeley
39,9,16TH,DBRK,16th Street Mission,Downtown Berkeley
39,10,16TH,ASHB,16th Street Mission,Ashby
39,11,16TH,MCAR,16th Street Mission,MacArthur
39,12,16TH,19TH,16th Street Mission,19th Street Oakland
39,13,16TH,12TH,16th Street Mission,12th Street Oakland
39,14,16TH,LAKE,16th Street Mission,Lake Merritt
39,15,16TH,FTVL,16th Street Mission,Fruitvale
39,16,16TH,COLS,16th Street Mission,Coliseum
39,17,16TH,SANL,16th Street Mission,San Leandro
39,18,16TH,BAYF,16th Street Mission,Bay Fair
39,19,16TH,HAYW,16th Street Mission,Hayward
39,20,16TH,SHAY,16th Street Mission,South Hayward
39,21,16TH,UCTY,16th Street Mission,Union City
39,22,16TH,FRMT,16th Street Mission,Fremont
39,23,16TH,CAST,16th Street Mission,Castro Valley
39,24,16TH,DUBL,16th Street Mission,Dublin/Pleasanton
39,25,16TH,PITT,16th Street Mission,Pittsburg/Bay Point
39,26,16TH,NCON,16th Street Mission,North Concord/Martinez
39,27,16TH,COLM,16th Street Mission,Colma
39,28,16TH,CONC,16th Street Mission,Concord
39,29,16TH,PHIL,16th Street Mission,Pleasant Hill
39,30,16TH,WCRK,16th Street Mission,Walnut Creek
39,31,16TH,LAFY,16th Street Mission,Lafayette
39,32,16TH,ORIN,16th Street Mission,Orinda
39,33,16TH,ROCK,16th Street Mission,Rockridge
39,34,16TH,WOAK,16th Street Mission,West Oakland
39,35,16TH,EMBR,16th Street Mission,Embarcadero
39,36,16TH,MONT,16th Street Mission,Montgomery Street
39,37,16TH,POWL,16th Street Mission,Powell Street
39,38,16TH,CIVC,16th Street Mission,Civic Center
39,39,16TH,16TH,16th Street Mission,16th Street Mission
39,40,16TH,24TH,16th Street Mission,24th Street Mission
39,41,16TH,GLEN,16th Street Mission,Glen Park
39,42,16TH,BALB,16th Street Mission,Balboa Park
39,43,16TH,DALY,16th Street Mission,Daly City
39,44,16TH,OAKL,16th Street Mission,Oakland City Center/12th St
